S.NO,PRICE,ADDRESS,AREA,LATITUDE,LONGITUDE,BEDROOMS,BATHROOMS,BALCONY,STATUS,NEWOROLD,PARKING,FURNISHED_STATUS,LIFT,LANDMARKS,TYPE_OF_BUILDING,PRICE_SQFT,AREA_TYPE,Zone_Raw
367,3200000,"Govindpuram, Ghaziabad, Delhi NCR",835,28.617142,77.438927,3,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,3832.335329,Small,Ghaziabad
368,9800000,"H 304., Sector 70, Noida, Delhi NCR",1839,28.59594917,77.38369751,3,4,4,Ready to Move,Resale,1,Semi-Furnished,2,On main Vikas marg of Noida.,Flat,5328.983143,Very Large,Noida
369,4880000,"Raj Nagar Extension, Ghaziabad, Garhi, Ghaziabad, Delhi NCR",1180,28.63595772,77.43235779,2,2,3,Ready to Move,Resale,1,Semi-Furnished,2,Near Officer city project,Individual House,4135.59322,Medium,Ghaziabad
370,3200000,"Village Sheikh Sarai, Nr Reliance Fresh.  New Delhi-110017, Savitri Nagar Village, New Delhi - South, Delhi NCR",650,28.5398139,77.2186828,2,2,1,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Individual House,4923.076923,Small,New Delhi - South
371,5300000,"Sector 143, Noida, Delhi NCR",1175,28.500621,77.424203,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4510.638298,Medium,Noida
372,5250000,"A-1625., Greenfields Colony Block A, Faridabad, Delhi NCR",1100,28.465711,77.2962675,2,2,1,Ready to Move,Resale,1,Unfurnished,0,From NHPC metro cross the railway underpass then to gate number 5.,Flat,4772.727273,Medium,Faridabad
373,5500000,"plot 131 flat ff3 Gyan khand 1 Indirapuram Ghaziabad, Gyan Khand 1, Ghaziabad, Delhi NCR",1400,28.64177895,77.35029602,3,2,1,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,3928.571429,Large,Ghaziabad
374,5000000,"Sector 34, Noida, Delhi NCR",1000,28.58390999,77.36087036,2,2,2,Ready to Move,Resale,1,Unfurnished,2,Not Mentioned,Flat,5000,Medium,Noida
375,24400000,"Naraina, New Delhi - West, Delhi NCR",2000,28.63158035,77.14045715,3,3,1,Ready to Move,Resale,1,Semi-Furnished,2,Close to Salvaan School and Park. 2 minutes walk from pink line Metro station. A Block is the most posh and prime location of Naraina Vihar,Flat,12200,Very Large,New Delhi - West
376,4300000,"Mahavir Enclave Part 1, New Delhi - Dwarka, Delhi NCR",880,28.5980365,77.0765245,2,2,2,Ready to Move,Resale,1,Furnished,2,Near Dashrathpuri Metro Station ( 1 min walk),Flat,4886.363636,Small,New Delhi - Dwarka
377,3500000,"vikas vihar New Delhi, Uttam Nagar East, New Delhi - West, Delhi NCR",700,28.63476944,77.04902649,3,2,1,Ready to Move,New Property,1,Semi-Furnished,1,Near Arya samaj Market Road,Individual House,5000,Small,New Delhi - West
378,12500000,"A-601., Sector 77, Gurgaon, Delhi NCR",2000,28.387227,76.980183,3,3,4,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,6250,Very Large,Gurgaon
379,17000000,"EARTH UMIYA SADAN, PATEL CGHS, SECTOR 4, DWARKA, Sector 4 Dwarka, New Delhi - Dwarka, Delhi NCR",1500,28.6014648,77.05241473,3,3,3,Ready to Move,Resale,2,Semi-Furnished,2,near modern convent school,Flat,11333.33333,Large,New Delhi - Dwarka
380,2650000,"Plot no 3 SPS Homes 1st Floor  Flat No 001 Ashok vihar Phase 2 Gurgaon, Ashok Vihar Phase 2, Gurgaon, Delhi NCR",540,28.4838094,77.027832,2,2,1,Ready to Move,Resale,1,Unfurnished,2,Near By Sector 5 Gol Chakkar.,Individual House,4907.407407,Small,Gurgaon
381,8000000,"Sector 32 Sohna, Gurgaon, Delhi NCR",1093,28.283756,77.079837,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,7319.304666,Medium,Gurgaon
382,4000000,"flat No. F1 Plot No. 34 First Floor Vikram Enclave Shalimar Garden Extn. Distt. Ghaziabad ., Vikram Enclave, Ghaziabad, Delhi NCR",1100,28.66864395,77.47614288,3,2,2,Ready to Move,Resale,2,Unfurnished,2,Near by  Gyatri bhawan .,Flat,3636.363636,Medium,Ghaziabad
383,2500000,"Vijay Enclave, New Delhi - West, Delhi NCR",600,28.60611725,77.07875824,2,2,2,Ready to Move,Resale,1,Furnished,0,Near Dasratpuri Metro Station,Flat,4166.666667,Small,New Delhi - West
384,25000000,"B - 35, South City 2, Sector 49, Gurgaon, South City 2, Gurgaon, Delhi NCR",2700,28.41772079,77.05281067,4,5,4,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Individual House,9259.259259,Very Large,Gurgaon
385,11000000,"Tilak Nagar, New Delhi - West, Delhi NCR",1000,28.6387296,77.0941045,2,2,2,Ready to Move,Resale,6,Furnished,2,Not Mentioned,Individual House,11000,Medium,New Delhi - West
386,11400000,"Shaheed Budh Ram Singh Marg, Abhimanyu Appartment, Vasundhara Enclave, New Delhi, Vasundhara Enclave, New Delhi - East, Delhi NCR",1400,28.60135623,77.31935835,3,3,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Individual House,8142.857143,Large,New Delhi - East
387,5500000,"L-., Ahinsa Khand 1, Ghaziabad, Delhi NCR",1146,28.640515,77.376783,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4799.30192,Medium,Ghaziabad
388,10600000,"Mahagun Merabella Sector 79 Noida Uttar Pradesh 201301, Sector 79, Noida, Delhi NCR",1730,28.58891296,77.32035828,3,3,3,Ready to Move,New Property,1,Semi-Furnished,3,Near by Civitech stadia Noida,Flat,6127.16763,Very Large,Noida
389,11000000,"B113, ground floor, ardee city sector 52 Gurgaon, Sector 52, Gurgaon, Delhi NCR",1500,28.44207,77.075517,4,4,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,7333.333333,Large,Gurgaon
390,7350000,"Ajnara Daffodil Sector 137 Noida, Sector 137, Noida, Delhi NCR",1435,28.58905983,77.32012939,3,2,4,Ready to Move,Resale,1,Unfurnished,2,Near by Felix hospital Sector 137 Noida,Flat,5121.95122,Large,Noida
391,5000000,"Omicron 3, Greater Noida, Delhi NCR",1395,28.474501,77.553187,3,2,2,Ready to Move,Resale,2,Semi-Furnished,2,Not Mentioned,Flat,3584.229391,Large,Greater Noida
392,3800000,"Indirapuram, Ghaziabad, Delhi NCR",887,28.6493479,77.3696259,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4284.10372,Small,Ghaziabad
393,5000000,"Bhopura, Ghaziabad, Delhi NCR",1290,28.728555,77.337353,3,2,5,Ready to Move,Resale,1,Semi-Furnished,2,HP Gas service,Flat,3875.968992,Large,Ghaziabad
394,6500000,"221222 2nd Floor Pocket 1 Sector 25 Rohini Delhi 110085, Rohini, New Delhi - Rohini, Delhi NCR",862,28.63477325,77.04909515,3,3,2,Ready to Move,Resale,4,Semi-Furnished,2,Near Rithala metro station,Individual House,7540.603248,Small,New Delhi - Rohini
395,3100000,"Raj Nagar Extension, Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",1075,28.71109749,77.41739441,2,2,2,Ready to Move,Resale,1,Semi-Furnished,6,"SG Grand, AK Children Academy, GNB mall",Flat,2883.72093,Medium,Ghaziabad
396,9000000,"Aditya celebrity Homes Sector 76Noida, Sector 76, Noida, Delhi NCR",1660,28.575371,77.38437506,3,4,3,Ready to Move,Resale,1,Semi-Furnished,2,Near by JM Orchids society sector 76 Noida,Flat,5421.686747,Very Large,Noida
397,11000000,"sector 150, noida, Sector 150, Noida, Delhi NCR",2000,28.42491581,77.486721,3,4,3,Ready to Move,New Property,2,Semi-Furnished,3,Closed by Sector 150 Metro Station.,Flat,5500,Very Large,Noida
398,15000000,"G-50, 2nd Floor, East Of Kailash, New Delhi-110065, East Of Kailash, New Delhi - South, Delhi NCR",1350,28.5573445,77.2508955,3,2,1,Ready to Move,Resale,1,Unfurnished,2,Near by Iskcon Temple and Nehru Place Metro Station.,Flat,11111.11111,Large,New Delhi - South
399,13500000,"Plot No. 25 I.P. Extn Delhi India, Indraprastha Extension, New Delhi - East, Delhi NCR",1850,28.6232998,77.29979,4,3,1,Ready to Move,Resale,2,Semi-Furnished,2,Neabry West Vinod Nagar DMRC Station. Located on Mother Dairy,Flat,7297.297297,Very Large,New Delhi - East
400,24000000,"173 2nd Floor Sukhdev Vihar, new delhi, Sukhdev Vihar, New Delhi - South, Delhi NCR",2000,28.5538385,77.2740986,3,3,3,Ready to Move,Resale,2,Semi-Furnished,2,200 mtrs from sukhdev vihar metro station,Flat,12000,Very Large,New Delhi - South
401,6000000,"Jubilant Tower, Sector 143 B, Noida, Delhi NCR",1150,28.495486,77.25219,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,5217.391304,Medium,Noida
402,37500000,"J 11 Saket New Delhi, J Block-Saket, New Delhi - South, Delhi NCR",2800,28.49680138,77.22853851,4,4,2,Ready to Move,Resale,3,Semi-Furnished,1,Near Apeejey School Saket,Flat,13392.85714,Very Large,New Delhi - South
403,5950000,"Paras Tierea sector 137 Noida, Sector 137, Noida, Delhi NCR",1330,28.58884239,77.3203125,3,2,2,Ready to Move,Resale,1,Unfurnished,2,Near by Felix hospital sector 137 Noida,Flat,4473.684211,Large,Noida
404,5140000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1360,28.7040534,77.4373305,3,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,3779.411765,Large,Ghaziabad
405,9000000,"B207-08., Sector 70A, Gurgaon, Delhi NCR",1600,28.389346,77.018875,3,3,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Individual House,5625,Large,Gurgaon
406,3500000,"West Guru Angad Nagar, Laxmi Nagar District Centre, New Delhi - East, Delhi NCR",625,28.6288811,77.2771884,2,2,1,Ready to Move,Resale,1,Unfurnished,2,Radhu Palace Laxmi Nagar,Flat,5600,Small,New Delhi - East
407,22500000,"C-116 Ground floor front portion inderpuri new Delhi 110012, Inderpuri, New Delhi - West, Delhi NCR",1800,28.62617874,77.14634705,3,3,2,Ready to Move,New Property,2,Semi-Furnished,2,Nearby SBI Bank of EC Block,Flat,12500,Very Large,New Delhi - West
408,6800000,"Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1095,28.63527193,77.37039464,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,near setor 62 noida,Flat,6210.045662,Medium,Ghaziabad
409,22000000,"South City 2, South City 2, Gurgaon, Delhi NCR",3500,28.41772,77.05281,4,4,4,Ready to Move,New Property,2,Semi-Furnished,1,"Park hospital, rps school, good earth city center, narayana school",Flat,6285.714286,Very Large,Gurgaon
410,11000000,"dwarka, Sansad Vihar, New Delhi - Dwarka, Delhi NCR",1150,28.60539767,77.05066566,2,2,2,Ready to Move,Resale,3,Semi-Furnished,0,It has a water supply from the municipal corporation and bore well/tank.,Flat,9565.217391,Medium,New Delhi - Dwarka
411,8400000,"SG.1/705, Saya Gold Avenue Indrapuram., Indirapuram, Ghaziabad, Delhi NCR",1080,28.63527193,77.37039464,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Opo- shipra mall,Flat,7777.777778,Medium,Ghaziabad
412,21000000,"Paschim Vihar Block A3, New Delhi - West, Delhi NCR",1600,28.672126,77.1042374,3,2,1,Ready to Move,New Property,11,Semi-Furnished,2,Not Mentioned,Flat,13125,Large,New Delhi - West
413,12500000,"F Block, Gangotri Apartment, Vikaspuri, New Delhi, Vikaspuri, New Delhi - West, Delhi NCR",1110,28.64245116,77.06847649,3,3,3,Ready to Move,Resale,2,Semi-Furnished,2,Not Mentioned,Flat,11261.26126,Medium,New Delhi - West
414,5700000,"D block Kaushambi Ghaziabad, Kaushambi, Ghaziabad, Delhi NCR",1100,28.6420559,77.323499,2,2,1,Ready to Move,Resale,1,Semi-Furnished,2,Central park,Flat,5181.818182,Medium,Ghaziabad
415,4000000,"Sector 89, Faridabad, Sector 89, Faridabad, Delhi NCR",1080,28.4237892,77.3705248,3,2,2,Ready to Move,New Property,1,Unfurnished,2,500 Meter Away From Amrita Hospital,Flat,3703.703704,Medium,Faridabad
416,15000000,"Indraprastha encalave, Sector 17 Dwarka, New Delhi - Dwarka, Delhi NCR",1350,28.59210777,77.02819061,3,3,1,Ready to Move,New Property,1,Semi-Furnished,2,Not Mentioned,Flat,11111.11111,Large,New Delhi - Dwarka
417,4000000,"Koyal Enclave, Bhopura, Ghaziabad, Delhi NCR",1080,28.694223,77.4519,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Bharat Gas agency,Individual House,3703.703704,Medium,Ghaziabad
418,5200000,"Sector 89, Faridabad, Sector 89, Faridabad, Delhi NCR",1585,28.41609628,77.3648097,3,3,2,Ready to Move,Resale,1,Semi-Furnished,2,"Near to market,upcoming hospital,",Flat,3280.757098,Large,Faridabad
419,2800000,"Omicron 1, Greater Noida, Delhi NCR",870,28.45858487,77.56091277,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,3218.390805,Small,Greater Noida
420,8000000,"Sector 82, Faridabad, Sector 82, Faridabad, Delhi NCR",2032,28.3938425,77.3506549,3,4,4,Ready to Move,Resale,1,Semi-Furnished,2,very close to DPS and Shiv Nadar School,Flat,3937.007874,Very Large,Faridabad
421,25000000,"MG Road  Sector 28  Gurgaon, M G Road, Gurgaon, Delhi NCR",2734,28.476479,77.073757,4,4,4,Ready to Move,Resale,1,Semi-Furnished,2,"Near By  MG Rd Metro Station, Shopping Malls and Multiplexes",Flat,9144.111192,Very Large,Gurgaon
422,13900000,"J3/46B, 3rd Floor, Rajouri Garden, New Delhi - West, Delhi NCR",1440,28.64334869,77.12055969,3,4,1,Ready to Move,Resale,1,Semi-Furnished,2,Near Sanatam Dharam Mandir,Individual House,9652.777778,Large,New Delhi - West
423,15000000,"D-49, sector- 08, Dwarka, Sector 8 Dwarka, New Delhi - Dwarka, Delhi NCR",1900,28.5712739,77.07314,3,3,1,Ready to Move,Resale,1,Semi-Furnished,1,Near SPG Complex,Flat,7894.736842,Very Large,New Delhi - Dwarka
424,18500000,"Sector 9 Rohini, New Delhi - Rohini, Delhi NCR",1250,28.71222715,77.12337811,3,2,2,Ready to Move,Resale,2,Semi-Furnished,2,Near Rohini east Metro station,Flat,14800,Medium,New Delhi - Rohini
425,3000000,"Pratap vihar Ghaziabad, Sector 12 Pratap Vihar, Ghaziabad, Delhi NCR",700,28.63622475,77.43367004,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Jeevan jyoti hospital,Flat,4285.714286,Small,Ghaziabad
426,4500000,"Avenue 69 Sector 69 Gurgaon, Sector 69, Gurgaon, Delhi NCR",1000,28.34565353,77.32646179,2,2,2,Ready to Move,Resale,2,Semi-Furnished,1,Near By Vatika Chowk,Flat,4500,Medium,Gurgaon
427,5800000,"26/44 second floor patel nagar New Delhi 110008, Patel Nagar West, New Delhi - West, Delhi NCR",900,28.65242958,77.1643219,2,2,2,Ready to Move,Resale,1,Semi-Furnished,0,Near Shivansh Madicos,Flat,6444.444444,Small,New Delhi - West
428,23500000,"Sector 4, Gurgaon, Delhi NCR",3200,28.47489357,77.00980377,4,5,5,Ready to Move,Resale,2,Furnished,2,"HUDA Market Sector 4, opposite PizzaHut",Flat,7343.75,Very Large,Gurgaon
429,4700000,"Bhgwati Garden Exctention Dwarka Mor New Delhi, Dwarka Mor, New Delhi - West, Delhi NCR",1110,28.63481331,77.04915619,3,2,2,Ready to Move,New Property,1,Semi-Furnished,1,Near Lal Fram,Flat,4234.234234,Medium,New Delhi - West
430,17000000,"Dwarka Sector 6, New Delhi, Sector 6 Dwarka, New Delhi - Dwarka, Delhi NCR",1500,28.59344,77.065951,4,2,1,Ready to Move,Resale,1,Semi-Furnished,2,Near By sec 6 Market and Post office,Flat,11333.33333,Large,New Delhi - Dwarka
431,5200000,"D-24 B, Second Floor, Street No 4 Radheypuri, Krishna Nagar, Delhi 110091, Krishna Nagar, New Delhi - East, Delhi NCR",750,28.68640518,77.29970551,2,2,2,Ready to Move,Resale,2,Semi-Furnished,2,Neaeby Jain Mandir,Flat,6933.333333,Small,New Delhi - East
432,10000000,"Express Greens Sector 1, Vaishali, Ghaziabad, Delhi NCR, India., Vaishali, Ghaziabad, Delhi NCR",1710,28.6441755,77.336519,3,3,5,Ready to Move,New Property,1,Furnished,2,Not Mentioned,Flat,5847.953216,Very Large,Ghaziabad
433,7500000,"Sector 68, Gurgaon, Delhi NCR",1220,28.386791,77.049466,2,2,3,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,6147.540984,Medium,Gurgaon
434,4200000,"H-Tower, Greater Noida West, Greater Noida, Delhi NCR",1040,28.605958,77.444512,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,"Near by Main Road, Teen Murti Chauraha",Flat,4038.461538,Medium,Greater Noida
435,12000000,"Mayur Vihar 1, New Delhi - East, Delhi NCR",1600,28.68642998,77.29959106,4,4,2,Ready to Move,Resale,1,Semi-Furnished,2,Nearby Pocket 1 Metro Station,Flat,7500,Large,New Delhi - East
436,4200000,"NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",1135,28.66288,77.47096,2,2,3,Ready to Move,Resale,1,Semi-Furnished,3,Columbia Asia Hospital,Individual House,3700.440529,Medium,Ghaziabad
437,14000000,"Ground Floor Sector 2 Vaishali Ghaziabad, Vaishali, Ghaziabad, Delhi NCR",2000,28.63624191,77.43365479,4,4,1,Ready to Move,Resale,2,Semi-Furnished,2,Near by Max Hospital,Flat,7000,Very Large,Ghaziabad
438,6300000,"78-R New Colony, New Colony, Gurgaon, Haryana, New Colony, Gurgaon, Delhi NCR",900,28.46552467,77.0171814,2,2,1,Ready to Move,New Property,2,Semi-Furnished,2,Not Mentioned,Flat,7000,Small,Gurgaon
439,27500000,"Har1503., Indirapuram, Ghaziabad, Delhi NCR",3332,28.382828,77.221297,4,5,8,Ready to Move,New Property,2,Semi-Furnished,2,Next to Indirapuram Habitat Centre. 35 min. drive from Central Delhi.,Flat,8253.301321,Very Large,Ghaziabad
440,10700000,"Plot 10/1, Block A, Vaibhav Khand, Indirapuram, Ghaziabad, Uttar Pradesh, Vaibhav Khand, Ghaziabad, Delhi NCR",1480,28.63527193,77.37039464,3,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,7229.72973,Large,Ghaziabad
441,2800000,"P 1204., Raj Nagar Extension, Ghaziabad, Delhi NCR",930,28.708744,77.417028,2,2,3,Ready to Move,New Property,1,Semi-Furnished,5,Near aK children academy,Flat,3010.752688,Small,Ghaziabad
442,16000000,"DDA Pocket 1, Sector 7 Dwarka, New Delhi - Dwarka, Delhi NCR",1500,28.600675,77.03042,3,2,3,Ready to Move,Resale,5,Semi-Furnished,0,Maharaja Agrasen Hospital,Flat,10666.66667,Large,New Delhi - Dwarka
443,2500000,"Shree Radhey Apartment  Near mangalam store Ward No-03, Mehrauli, New Delhi-110030, Mehrauli, New Delhi - South, Delhi NCR",700,28.5201861,77.179158,2,2,1,Ready to Move,Resale,1,Semi-Furnished,2,Near vikash hospital,Flat,3571.428571,Small,New Delhi - South
444,8900000,"Siddhartha Vihar, Ghaziabad, Siddhartha Vihar, Ghaziabad, Delhi NCR",1585,28.646286,77.406051,3,3,4,Ready to Move,Resale,1,Semi-Furnished,2,DPS School,Flat,5615.141956,Large,Ghaziabad
445,4800000,"Block F, Beta II, Rampur Jagir, Greater Noida., Beta 2, Greater Noida, Delhi NCR",1225,28.48515,77.51401,3,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,3918.367347,Medium,Greater Noida
446,10500000,"Sector 37D, Gurgaon., Sector 37D, Gurgaon, Delhi NCR",1817,28.45251307,76.97627035,3,3,3,Ready to Move,Resale,203,Semi-Furnished,2,"Dwarka Expressway And Schools, Hospitals Nearby.",Flat,5778.756192,Very Large,Gurgaon
447,6200000,"Sector 76, Noida, Sector 76, Noida, Delhi NCR",1315,28.56541475,77.383196,3,2,5,Ready to Move,Resale,1,Semi-Furnished,2,Near by sector 76. Metero station Noida,Flat,4714.828897,Large,Noida
448,6400000,"Sector 137 Noida, Sector 137, Noida, Delhi NCR",1277,28.5081749,77.40982056,3,2,4,Ready to Move,New Property,1,Semi-Furnished,2,Near by  felix hospital,Individual House,5011.74628,Large,Noida
449,4400000,"Sewak Park, Dwarka More, Uttam Nagar, New Delhi, Sewak Park, New Delhi - Dwarka, Delhi NCR",900,28.50094795,77.23358154,3,2,1,Ready to Move,Resale,1,Semi-Furnished,1,NearDwarka more metro station,Flat,4888.888889,Small,New Delhi - Dwarka
450,5800000,"Sector 118, Sector 118, Noida, Delhi NCR",1260,28.58416502,77.40649171,2,2,3,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4603.174603,Large,Noida
451,9500000,"Prateek wisteria Sector 77Noida, Sector 77, Noida, Delhi NCR",1560,28.57153784,77.38962228,3,3,3,Ready to Move,Resale,2,Semi-Furnished,2,Near by Supertech Capetown Sector 74 Noida,Flat,6089.74359,Large,Noida
452,47000000,"house number 218 HUDA Plots Gate 14 Yoga Park sector 56 gurgaon, Sector 56 Block E, Gurgaon, Delhi NCR",4500,28.49746704,77.02713013,3,3,2,Ready to Move,New Property,2,Semi-Furnished,2,near yoga park,Flat,10444.44444,Very Large,Gurgaon
453,8500000,"Krishna Nagar-Safdarjung Enclave, New Delhi - South, Delhi NCR",920,28.56375122,77.18978882,2,2,1,Ready to Move,Resale,1,Semi-Furnished,2,Near Saint Mary's School,Flat,9239.130435,Small,New Delhi - South
454,15000000,"Trinity Homes, Ansal Esencia API, Block F, Sector 67, Gurgram, Haryana, Sector 67, Gurgaon, Delhi NCR",2400,28.38659477,77.06057739,4,4,2,Ready to Move,New Property,10,Semi-Furnished,1,Nearby M3M and Bestech Park View,Flat,6250,Very Large,Gurgaon
455,3000000,"C block, Mahavir Enclave Part 3, New Delhi - Dwarka, Delhi NCR",670,28.606044,77.070474,2,2,2,Ready to Move,Resale,1,Unfurnished,2,This property is close to Main road and nearby hospitals,Flat,4477.61194,Small,New Delhi - Dwarka
456,30000000,"Block C, Sushant Lok 2, Gurgaon, Delhi NCR",4000,28.42304993,77.08740997,4,4,4,Ready to Move,Resale,1,Unfurnished,2,"metro Station 800 meters , Hospital, School, Market 400 meters",Individual House,7500,Very Large,Gurgaon
457,2350000,"DLF Dilshad extension 2 Ghaziabad, DLF Dilshad Extention II, Ghaziabad, Delhi NCR",710,28.63630486,77.43389893,2,2,1,Ready to Move,Resale,1,Unfurnished,2,Dilshad Garden metro station,Flat,3309.859155,Small,Ghaziabad
458,15000000,"Al/277 2nd floor with roof right, Sushant Lok 2, Gurgaon, Delhi NCR",1800,28.42304993,77.08740997,3,3,2,Ready to Move,Resale,1,Furnished,2,Metro station sector 55/56,Flat,8333.333333,Very Large,Gurgaon
459,7800000,"Sector 79, Gurgaon, Sector 79, Gurgaon, Delhi NCR",1295,28.35911846,76.975628,2,2,4,Ready to Move,New Property,1,Semi-Furnished,2,Near imt Manesar chowk,Individual House,6023.166023,Large,Gurgaon
460,14300000,"first floor orchid island sector 51 gurgaon, Sector 51, Gurgaon, Delhi NCR",1650,28.429071,77.068974,4,4,2,Ready to Move,New Property,1,Semi-Furnished,2,near artimis hospital,Flat,8666.666667,Large,Gurgaon
461,5300000,"G T Road, Ghaziabad, G T Road, Ghaziabad, Delhi NCR",1125,28.679009,77.34929514,2,2,2,Ready to Move,Resale,1,Semi-Furnished,2,Not Mentioned,Flat,4711.111111,Medium,Ghaziabad
